Output Steer,Human Steer,Output Motor,Human Motor,Loss
3.679486215114593506e-01,3.794090151786804199e-01,5.942763090133666992e-01,5.750635862350463867e-01,2.547681215219199657e-04
9.050507545471191406e-01,9.936779737472534180e-01,5.683304667472839355e-01,5.679929256439208984e-01,3.955924883484840393e-03
8.370568156242370605e-01,9.448980093002319336e-01,5.876510739326477051e-01,5.503677129745483398e-01,6.722712423652410507e-03
8.056925535202026367e-01,8.344222903251647949e-01,5.712617039680480957e-01,5.834261775016784668e-01,5.770142306573688984e-04
2.556399703025817871e-01,2.212224304676055908e-01,5.829683542251586914e-01,5.549666285514831543e-01,1.005891943350434303e-03
1.891663223505020142e-01,8.021420240402221680e-02,5.748292207717895508e-01,5.535232424736022949e-01,6.193867418915033340e-03
9.209362864494323730e-01,9.677201509475708008e-01,5.929623842239379883e-01,5.552242398262023926e-01,1.814203104004263878e-03
6.053385734558105469e-01,6.609721779823303223e-01,5.758920311927795410e-01,5.931788086891174316e-01,1.712110126391053200e-03
9.793996810913085938e-01,9.980221986770629883e-01,5.596534609794616699e-01,5.511788129806518555e-01,2.319144114153459668e-04
6.964325904846191406e-01,7.771514654159545898e-01,5.607904195785522461e-01,5.454545617103576660e-01,4.096271935850381851e-03
3.544400334358215332e-01,2.635630965232849121e-01,5.795620679855346680e-01,5.550504922866821289e-01,4.436670802533626556e-03
6.159177422523498535e-01,5.623945593833923340e-01,5.866248607635498047e-01,5.802181959152221680e-01,1.973686041310429573e-03
5.470656752586364746e-01,4.987306594848632812e-01,5.880899429321289062e-01,5.546716451644897461e-01,1.735603436827659607e-03
1.847382932901382446e-01,1.929392367601394653e-01,5.658814311027526855e-01,5.539141893386840820e-01,1.107673597289249301e-04
4.914828240871429443e-01,4.344903528690338135e-01,5.931783914566040039e-01,6.064202189445495605e-01,2.494314918294548988e-03
4.397446215152740479e-01,4.092954695224761963e-01,5.957404375076293945e-01,5.969535112380981445e-01,7.826415821909904480e-04
1.781990677118301392e-01,7.669087499380111694e-02,5.705713033676147461e-01,5.561242699623107910e-01,5.278972443193197250e-03
7.142492532730102539e-01,5.959596037864685059e-01,5.637757778167724609e-01,5.546051263809204102e-01,7.046060170978307724e-03
6.893259286880493164e-01,6.636695861816406250e-01,5.870212316513061523e-01,5.642050504684448242e-01,6.216858746483922005e-04
9.496857523918151855e-01,9.837245941162109375e-01,5.682864785194396973e-01,5.525252819061279297e-01,7.443584618158638477e-04
4.996958747506141663e-02,-4.349856637418270111e-03,5.480619072914123535e-01,5.642808079719543457e-01,1.663179486058652401e-03
5.848654508590698242e-01,4.984850883483886719e-01,5.789077281951904297e-01,5.748737454414367676e-01,3.749651135876774788e-03
9.615435600280761719e-01,9.512146115303039551e-01,5.513365864753723145e-01,5.476009845733642578e-01,1.510830770712345839e-04
3.218377530574798584e-01,1.708343774080276489e-01,5.596864819526672363e-01,5.468434095382690430e-01,1.154350489377975464e-02
2.052178382873535156e-01,1.459482759237289429e-01,5.629940629005432129e-01,5.550121068954467773e-01,1.841205754317343235e-03
6.595548391342163086e-01,5.486062169075012207e-01,5.635176301002502441e-01,5.563879013061523438e-01,6.727566011250019073e-03
7.354435324668884277e-02,6.189831346273422241e-02,5.897092223167419434e-01,5.962959527969360352e-01,9.917363058775663376e-05
9.268433451652526855e-01,9.955654144287109375e-01,5.503072142601013184e-01,5.454545617103576660e-01,2.418027725070714951e-03
9.352585673332214355e-01,9.721902608871459961e-01,5.808780789375305176e-01,6.065959334373474121e-01,1.021991949528455734e-03
3.792741894721984863e-01,3.875253796577453613e-01,5.813138484954833984e-01,5.552838444709777832e-01,7.443905924446880817e-04
6.845327019691467285e-01,7.362722158432006836e-01,5.721257925033569336e-01,5.464646220207214355e-01,1.738925813697278500e-03
4.962734282016754150e-01,4.077664911746978760e-01,5.868588089942932129e-01,6.004869341850280762e-01,4.601425491273403168e-03
5.125510692596435547e-01,5.463222265243530273e-01,5.731642842292785645e-01,5.464646220207214355e-01,9.850166970863938332e-04
2.646621167659759521e-01,3.319004178047180176e-02,5.897959470748901367e-01,5.953909158706665039e-01,2.717759087681770325e-02
4.985467791557312012e-01,5.692178606986999512e-01,5.834034085273742676e-01,5.656566023826599121e-01,2.663967665284872055e-03
6.593464612960815430e-01,6.315597295761108398e-01,5.586135387420654297e-01,5.514242649078369141e-01,1.124771544709801674e-03
8.557556271553039551e-01,9.943752288818359375e-01,5.638260245323181152e-01,5.418938994407653809e-01,9.886844083666801453e-03
3.675691783428192139e-01,2.667350769042968750e-01,5.853766202926635742e-01,5.642596483230590820e-01,5.456949118524789810e-03
1.910683959722518921e-01,3.415420278906822205e-02,5.741316080093383789e-01,5.506615638732910156e-01,1.267628557980060577e-02
8.480362892150878906e-01,9.326342344284057617e-01,5.782140493392944336e-01,5.791585445404052734e-01,3.711424302309751511e-03
3.122026324272155762e-01,2.330197542905807495e-01,5.809670090675354004e-01,5.555555224418640137e-01,3.532756585627794266e-03
5.890629291534423828e-01,5.909258127212524414e-01,5.858219861984252930e-01,5.650141239166259766e-01,2.387122658547013998e-04
4.152010008692741394e-02,2.011361764743924141e-03,5.998979210853576660e-01,5.701545476913452148e-01,1.281261444091796875e-03
6.293976902961730957e-01,5.093591809272766113e-01,5.651301145553588867e-01,5.585858225822448730e-01,7.466399576514959335e-03
9.718459844589233398e-01,1.000000000000000000e+00,5.449506044387817383e-01,5.424242615699768066e-01,4.341860185377299786e-04
9.703024625778198242e-01,9.983986616134643555e-01,5.499106645584106445e-01,5.944949984550476074e-01,1.411625184118747711e-03
9.628738164901733398e-01,9.923640489578247070e-01,5.530468225479125977e-01,5.454545617103576660e-01,4.698095435742288828e-04
1.489087641239166260e-01,1.772935688495635986e-02,5.764471292495727539e-01,5.569222569465637207e-01,8.861572481691837311e-03
3.785242438316345215e-01,3.183878064155578613e-01,5.976005196571350098e-01,5.781939029693603516e-01,2.011721255257725716e-03
1.005586028099060059e+00,9.634395837783813477e-01,5.547818541526794434e-01,5.799101591110229492e-01,1.276260474696755409e-03
1.026792079210281372e-01,1.041612625122070312e-01,5.815893411636352539e-01,6.182535886764526367e-01,1.026747515425086021e-03
4.869400560855865479e-01,5.171436071395874023e-01,5.820591449737548828e-01,5.666565895080566406e-01,5.900093819946050644e-04
9.298042058944702148e-01,9.013309478759765625e-01,5.475656390190124512e-01,5.545454025268554688e-01,4.663089348468929529e-04
3.936900496482849121e-01,2.993480861186981201e-01,5.708285570144653320e-01,5.539141893386840820e-01,4.629858303815126419e-03
2.928295731544494629e-01,1.130364388227462769e-01,5.765486955642700195e-01,5.545454025268554688e-01,1.647641137242317200e-02
6.077277660369873047e-01,5.027738213539123535e-01,5.809668302536010742e-01,5.809049606323242188e-01,5.795645527541637421e-03
6.350712776184082031e-01,5.848825573921203613e-01,5.623261928558349609e-01,5.540666580200195312e-01,1.315810019150376320e-03
1.029518991708755493e-01,3.471513837575912476e-02,5.746544599533081055e-01,5.476010441780090332e-01,2.726561157032847404e-03
5.932067036628723145e-01,6.295623779296875000e-01,5.706583261489868164e-01,5.677434802055358887e-01,1.288614585064351559e-03
7.592371702194213867e-01,7.538914680480957031e-01,5.614153742790222168e-01,5.622959733009338379e-01,6.082850813982076943e-05
3.190795183181762695e-01,2.513808012008666992e-01,5.804473161697387695e-01,5.555555224418640137e-01,2.614311641082167625e-03
8.958951830863952637e-01,9.989937543869018555e-01,5.775706768035888672e-01,5.563131570816040039e-01,5.557090044021606445e-03
3.037922084331512451e-01,2.869829535484313965e-01,5.942376852035522461e-01,5.752908587455749512e-01,3.277702780906111002e-04
8.635624051094055176e-01,9.262811541557312012e-01,5.736557841300964355e-01,5.503090620040893555e-01,2.273418474942445755e-03
1.463042199611663818e-01,-9.901298210024833679e-03,6.033548116683959961e-01,5.940232872962951660e-01,1.235662866383790970e-02
6.935027837753295898e-01,6.809529066085815430e-01,5.828591585159301758e-01,5.565656423568725586e-01,4.334599652793258429e-04
3.995411992073059082e-01,3.970517516136169434e-01,5.734663009643554688e-01,5.794201493263244629e-01,3.107335069216787815e-04
9.012568593025207520e-01,8.863569498062133789e-01,5.495255589485168457e-01,5.454545617103576660e-01,1.431767013855278492e-04
6.334887742996215820e-01,6.848261952400207520e-01,6.111427545547485352e-01,5.909090042114257812e-01,1.550492714159190655e-03
6.574310064315795898e-01,7.161182165145874023e-01,5.637845993041992188e-01,5.470141172409057617e-01,1.875254907645285130e-03
2.196235954761505127e-01,1.887812316417694092e-01,5.708063840866088867e-01,5.537384152412414551e-01,6.336745573207736015e-04
5.347032472491264343e-02,-7.000489626079797745e-03,5.727648735046386719e-01,5.373949408531188965e-01,2.485381904989480972e-03
9.970243573188781738e-01,9.937027096748352051e-01,5.657315850257873535e-01,5.444444417953491211e-01,2.455434878356754780e-04
1.078840047121047974e-01,4.309888184070587158e-02,5.853002071380615234e-01,6.089868545532226562e-01,2.833443926647305489e-03
2.362178266048431396e-01,1.498223543167114258e-01,5.883896946907043457e-01,5.849323272705078125e-01,3.743500914424657822e-03
5.214391350746154785e-01,4.678678512573242188e-01,5.709484815597534180e-01,5.454545617103576660e-01,1.789716421626508236e-03
4.921589791774749756e-01,2.771706283092498779e-01,5.965547561645507812e-01,5.905707478523254395e-01,2.484151534736156464e-02
1.121211796998977661e-01,7.457072287797927856e-02,5.711190104484558105e-01,5.472899079322814941e-01,1.008516293950378895e-03
5.945624709129333496e-01,6.196386814117431641e-01,5.856240987777709961e-01,5.759484171867370605e-01,5.643840413540601730e-04
7.842968702316284180e-01,7.941015958786010742e-01,5.913897156715393066e-01,5.656566023826599121e-01,4.221258277539163828e-04
3.947677612304687500e-01,7.389219105243682861e-02,5.793935656547546387e-01,5.425504446029663086e-01,5.219786614179611206e-02
5.248528718948364258e-01,3.821167647838592529e-01,5.680880546569824219e-01,5.577524900436401367e-01,1.089159864932298660e-02
2.284827232360839844e-01,2.623345255851745605e-01,5.742629766464233398e-01,5.454545617103576660e-01,1.347458222880959511e-03
2.907766699790954590e-01,2.375386506319046021e-01,5.747999548912048340e-01,5.668383836746215820e-01,1.566074090078473091e-03
6.219671964645385742e-01,6.954959630966186523e-01,5.700406432151794434e-01,5.551918745040893555e-01,2.856384031474590302e-03
5.064612627029418945e-01,4.928366243839263916e-01,5.849394798278808594e-01,6.024131774902343750e-01,2.719890035223215818e-04
6.081128120422363281e-01,6.611102223396301270e-01,5.816870331764221191e-01,6.060605645179748535e-01,1.754444791004061699e-03
6.900637149810791016e-01,7.304775714874267578e-01,5.425478219985961914e-01,5.454545617103576660e-01,9.800598490983247757e-04
8.773191571235656738e-01,9.975481033325195312e-01,5.506032705307006836e-01,5.454545617103576660e-01,7.264617830514907837e-03
3.174235820770263672e-01,3.804309070110321045e-01,5.911706089973449707e-01,5.619838833808898926e-01,2.434246940538287163e-03
9.592202305793762207e-01,9.967783093452453613e-01,5.557638406753540039e-01,5.454545617103576660e-01,7.814670098014175892e-04
6.452827453613281250e-01,6.755055189132690430e-01,5.586354732513427734e-01,5.551989674568176270e-01,4.952832241542637348e-04
4.467492997646331787e-01,3.885617554187774658e-01,5.702252984046936035e-01,5.525101423263549805e-01,1.866912120021879673e-03
1.573104560375213623e-01,3.276119474321603775e-03,5.620308518409729004e-01,5.454545617103576660e-01,1.200799178332090378e-02
4.868661463260650635e-01,5.316292643547058105e-01,5.885050892829895020e-01,5.619929432868957520e-01,1.446022884920239449e-03
3.590275719761848450e-02,3.030303120613098145e-02,5.717058181762695312e-01,5.454545617103576660e-01,3.609016130212694407e-04
3.461003899574279785e-01,4.930419325828552246e-01,5.732468366622924805e-01,5.555555224418640137e-01,1.099020708352327347e-02
9.186564683914184570e-01,8.293398618698120117e-01,5.718712210655212402e-01,5.869413614273071289e-01,4.156028386205434799e-03
9.694351255893707275e-02,-3.642243100330233574e-03,5.885953903198242188e-01,5.735768079757690430e-01,5.492762196809053421e-03
3.968656659126281738e-01,4.621632099151611328e-01,5.939322710037231445e-01,5.871647000312805176e-01,2.506237709894776344e-03
5.374682545661926270e-01,6.891432404518127441e-01,5.545869469642639160e-01,5.454545617103576660e-01,1.189238950610160828e-02
5.276788473129272461e-01,4.813750684261322021e-01,5.701721906661987305e-01,5.459595918655395508e-01,1.402659690938889980e-03
5.643488764762878418e-01,5.274841189384460449e-01,5.915619730949401855e-01,5.688768029212951660e-01,1.020199619233608246e-03
2.032169885933399200e-02,2.645942196249961853e-02,5.537556409835815430e-01,5.799101591110229492e-01,4.510409198701381683e-04
7.421639561653137207e-01,7.302092313766479492e-01,5.612624287605285645e-01,5.658282637596130371e-01,2.780609647743403912e-04
6.230307817459106445e-01,6.255358457565307617e-01,5.503860116004943848e-01,5.454545617103576660e-01,1.006374717690050602e-03
5.795410871505737305e-01,6.092714667320251465e-01,5.636692643165588379e-01,5.839020013809204102e-01,6.883608875796198845e-04
9.968792200088500977e-01,9.767339825630187988e-01,5.775715708732604980e-01,5.563646554946899414e-01,4.378711746539920568e-04
1.577080637216567993e-01,8.129594475030899048e-02,5.837198495864868164e-01,5.579969286918640137e-01,3.259260207414627075e-03
5.524284243583679199e-01,6.136897206306457520e-01,5.783085227012634277e-01,5.821444392204284668e-01,2.097909804433584213e-03
1.159186139702796936e-01,4.932145401835441589e-02,5.890932679176330566e-01,5.858585238456726074e-01,2.228977624326944351e-03
1.694143265485763550e-01,3.275945186614990234e-01,5.558203458786010742e-01,5.454545617103576660e-01,1.258907001465559006e-02
3.174598813056945801e-01,2.610448002815246582e-01,5.741609930992126465e-01,5.374586582183837891e-01,2.349650487303733826e-03
9.813968539237976074e-01,9.679310917854309082e-01,5.751920938491821289e-01,5.472504496574401855e-01,5.274509894661605358e-04
6.996557712554931641e-01,7.138227224349975586e-01,5.770797729492187500e-01,6.098495721817016602e-01,6.585521623492240906e-04
2.104909718036651611e-01,2.538273036479949951e-01,5.746768712997436523e-01,5.496455430984497070e-01,1.296435249969363213e-03
2.983623147010803223e-01,2.725721895694732666e-01,5.821281075477600098e-01,5.554838180541992188e-01,7.094829925335943699e-04
5.360234379768371582e-01,6.415398120880126953e-01,5.624840855598449707e-01,5.544191598892211914e-01,6.955869495868682861e-03
1.371140480041503906e-01,5.922604724764823914e-02,5.815116167068481445e-01,5.830303430557250977e-01,3.127070609480142593e-03
1.327725350856781006e-01,4.681542515754699707e-03,5.996378660202026367e-01,6.127748489379882812e-01,8.838193491101264954e-03
2.506149709224700928e-01,1.668606102466583252e-01,5.835934877395629883e-01,5.550504922866821289e-01,3.960439004004001617e-03
7.889308780431747437e-02,6.580559164285659790e-02,5.884693861007690430e-01,5.962959527969360352e-01,1.602580887265503407e-04
1.524141728878021240e-01,1.666528284549713135e-01,5.763145685195922852e-01,5.357323884963989258e-01,9.739591623656451702e-04
1.454068273305892944e-01,1.839909255504608154e-01,5.781800746917724609e-01,5.533465147018432617e-01,1.068802783265709877e-03
3.798839449882507324e-01,3.435185551643371582e-01,5.990775823593139648e-01,5.769817829132080078e-01,9.187593823298811913e-04
6.362676620483398438e-01,6.052601933479309082e-01,5.597280859947204590e-01,5.532828569412231445e-01,5.354591412469744682e-04
3.907662034034729004e-01,3.637911677360534668e-01,5.989397168159484863e-01,5.743142366409301758e-01,8.747648680582642555e-04
2.682506442070007324e-01,2.342431843280792236e-01,5.840629339218139648e-01,5.541373491287231445e-01,1.047115190885961056e-03
2.296423614025115967e-01,1.516168564558029175e-01,5.582056045532226562e-01,5.484848022460937500e-01,3.098348155617713928e-03
2.608304917812347412e-01,5.706477910280227661e-02,5.830997824668884277e-01,5.454545617103576660e-01,2.211701497435569763e-02
8.426845669746398926e-01,8.853542208671569824e-01,5.677662491798400879e-01,5.805110931396484375e-01,1.008619554340839386e-03
1.052999973297119141e+00,9.649386405944824219e-01,5.611512660980224609e-01,5.849605798721313477e-01,4.198549780994653702e-03
1.686616688966751099e-01,2.147713676095008850e-02,5.886094570159912109e-01,5.653414726257324219e-01,1.164520066231489182e-02
2.772969007492065430e-01,1.426889896392822266e-01,5.986186265945434570e-01,5.691151022911071777e-01,9.646274149417877197e-03
1.202011257410049438e-01,-5.478738807141780853e-03,5.973117947578430176e-01,5.582071542739868164e-01,8.689853362739086151e-03
8.049284815788269043e-01,9.588675498962402344e-01,5.791174173355102539e-01,5.454545617103576660e-01,1.251430530101060867e-02
5.611373186111450195e-01,5.720101594924926758e-01,5.633222460746765137e-01,5.616161227226257324e-01,5.318573676049709320e-04
3.744165301322937012e-01,3.640405237674713135e-01,5.908581614494323730e-01,6.209858655929565430e-01,7.253486546687781811e-04
6.387976408004760742e-01,5.876495242118835449e-01,5.626478195190429688e-01,5.799868702888488770e-01,1.499344129115343094e-03
5.801440477371215820e-01,9.838045835494995117e-01,5.872533917427062988e-01,5.567545890808105469e-01,8.206607401371002197e-02
3.561101853847503662e-01,3.351300358772277832e-01,5.881642699241638184e-01,5.454545617103576660e-01,1.148958108387887478e-03
8.522291183471679688e-01,9.897323846817016602e-01,5.571588873863220215e-01,5.454545617103576660e-01,9.580040350556373596e-03
9.262069463729858398e-01,8.146166801452636719e-01,5.909672975540161133e-01,5.604170560836791992e-01,6.986887659877538681e-03
9.677622914314270020e-01,9.953895807266235352e-01,5.793972611427307129e-01,5.796525478363037109e-01,3.938399313483387232e-04
9.530103802680969238e-01,9.909350275993347168e-01,5.527870059013366699e-01,5.555555224418640137e-01,7.276367978192865849e-04
2.829220890998840332e-01,2.407327890396118164e-01,5.795885324478149414e-01,5.839009284973144531e-01,9.914502734318375587e-04
2.485284805297851562e-01,2.020202204585075378e-02,5.685393214225769043e-01,5.512343645095825195e-01,2.630096673965454102e-02
8.123933076858520508e-01,7.176864147186279297e-01,5.742282867431640625e-01,5.974696874618530273e-01,4.819114692509174347e-03
1.996939927339553833e-01,1.753304898738861084e-01,5.667705535888671875e-01,5.538676381111145020e-01,4.446152597665786743e-04
8.503843843936920166e-02,4.694340378046035767e-02,5.748373866081237793e-01,5.454545617103576660e-01,1.262955716811120510e-03
5.577805042266845703e-01,5.944235920906066895e-01,5.816246271133422852e-01,5.895222425460815430e-01,7.917821640148758888e-04
3.185755610466003418e-01,4.030552804470062256e-01,5.943917036056518555e-01,5.827605724334716797e-01,3.663854673504829407e-03
7.969189882278442383e-01,7.587261199951171875e-01,5.959358215332031250e-01,6.163394451141357422e-01,1.624304219149053097e-03
8.128552138805389404e-02,2.020202204585075378e-02,5.634446144104003906e-01,5.545454025268554688e-01,1.909761922433972359e-03
6.650440096855163574e-01,5.303792357444763184e-01,5.825855731964111328e-01,5.997959971427917480e-01,9.500217624008655548e-03
5.146666765213012695e-01,5.514861941337585449e-01,5.910595655441284180e-01,5.970596075057983398e-01,8.824587566778063774e-04
6.517764329910278320e-01,5.487192273139953613e-01,5.528921484947204590e-01,5.593575239181518555e-01,6.354589946568012238e-03
4.717930257320404053e-01,4.771614968776702881e-01,5.888231992721557617e-01,5.762332677841186523e-01,2.451360342092812061e-04
9.774451255798339844e-01,9.946498870849609375e-01,5.483664274215698242e-01,5.472505092620849609e-01,1.773231197148561478e-04
7.641690969467163086e-01,7.575758099555969238e-01,5.528692007064819336e-01,5.456787943840026855e-01,5.175379192223772407e-05
4.311147332191467285e-01,4.042930603027343750e-01,5.463048219680786133e-01,5.673202276229858398e-01,6.817617686465382576e-04
9.578520059585571289e-01,9.930313825607299805e-01,5.461068749427795410e-01,5.454545617103576660e-01,6.685407133772969246e-04
6.559668183326721191e-01,6.763156056404113770e-01,5.853159427642822266e-01,5.770050287246704102e-01,2.625583147164434195e-04
7.335241436958312988e-01,7.077473998069763184e-01,5.801297426223754883e-01,6.076797842979431152e-01,7.193560595624148846e-04
9.572842717170715332e-01,9.961370229721069336e-01,5.627208352088928223e-01,5.504949688911437988e-01,8.505560690537095070e-04
7.304643392562866211e-01,9.898989796638488770e-01,5.645492076873779297e-01,5.652152299880981445e-01,3.366095572710037231e-02
5.249806642532348633e-01,5.516540408134460449e-01,5.724003314971923828e-01,5.660727620124816895e-01,7.792183896526694298e-04
1.933107525110244751e-01,1.446476429700851440e-01,5.914177894592285156e-01,5.626454353332519531e-01,2.561980392783880234e-03
6.883457899093627930e-01,6.673019528388977051e-01,5.576043725013732910e-01,5.454545617103576660e-01,3.248186258133500814e-04
3.772484362125396729e-01,4.907950460910797119e-01,5.935754776000976562e-01,5.841544866561889648e-01,6.503868848085403442e-03
3.274492323398590088e-01,3.018614053726196289e-01,5.889878273010253906e-01,5.937747955322265625e-01,3.784801810979843140e-04
2.158378064632415771e-01,1.688190996646881104e-01,5.793849229812622070e-01,5.559383630752563477e-01,1.386100426316261292e-03
5.861953496932983398e-01,7.070988416671752930e-01,5.520806908607482910e-01,5.545454025268554688e-01,7.342617958784103394e-03
7.982666790485382080e-02,-3.584826365113258362e-03,5.699073672294616699e-01,5.676131248474121094e-01,3.494591917842626572e-03
2.149676531553268433e-01,7.077150046825408936e-02,5.813257098197937012e-01,5.745696425437927246e-01,1.044878549873828888e-02
9.202693104743957520e-01,9.721368551254272461e-01,5.755322575569152832e-01,6.109646558761596680e-01,1.994680613279342651e-03
7.306956648826599121e-01,8.089545369148254395e-01,5.804651379585266113e-01,5.861181020736694336e-01,3.081543836742639542e-03
7.684264332056045532e-02,-7.309994660317897797e-03,5.780120491981506348e-01,5.812788009643554688e-01,3.618025453761219978e-03
5.065807700157165527e-01,4.934833645820617676e-01,5.785059928894042969e-01,5.490242242813110352e-01,5.290966364555060863e-04
9.028603434562683105e-01,9.969800710678100586e-01,5.644405484199523926e-01,5.475050210952758789e-01,4.594290629029273987e-03
5.958184003829956055e-01,5.979820489883422852e-01,5.674824714660644531e-01,5.443102121353149414e-01,7.468807161785662174e-04
9.843942523002624512e-01,9.729549288749694824e-01,5.514866709709167480e-01,5.553869009017944336e-01,9.093337575905025005e-05
6.773170232772827148e-01,7.323594093322753906e-01,5.717620253562927246e-01,5.464646220207214355e-01,1.864714198745787144e-03
8.959927558898925781e-01,9.967155456542968750e-01,5.695003271102905273e-01,5.585120916366577148e-01,5.178952123969793320e-03
6.485975384712219238e-01,6.599805951118469238e-01,5.668352842330932617e-01,5.353536009788513184e-01,6.157915340736508369e-04
5.184289216995239258e-01,4.907892644405364990e-01,5.638343691825866699e-01,5.546131134033203125e-01,4.371560062281787395e-04
6.700998544692993164e-01,7.137531042098999023e-01,5.664346218109130859e-01,5.535636544227600098e-01,2.035723533481359482e-03
5.498608350753784180e-01,5.213593244552612305e-01,5.845162272453308105e-01,5.549879074096679688e-01,8.508904138579964638e-04
8.638530969619750977e-01,9.393938779830932617e-01,5.902107357978820801e-01,6.035060286521911621e-01,3.114659804850816727e-03
3.153890967369079590e-01,2.960612177848815918e-01,5.642727017402648926e-01,5.593576431274414062e-01,1.501813647337257862e-03
4.159992337226867676e-01,2.140231430530548096e-01,5.652611255645751953e-01,5.764009952545166016e-01,2.050151303410530090e-02
9.155273437500000000e-01,9.937266111373901367e-01,5.546517968177795410e-01,5.555555224418640137e-01,3.063077805563807487e-03
5.461948513984680176e-01,5.002157092094421387e-01,5.774323344230651855e-01,5.574495196342468262e-01,1.282666577026247978e-03
1.609696447849273682e-01,-9.031636640429496765e-03,5.976809859275817871e-01,5.979797840118408203e-01,1.472407113760709763e-02
2.021457403898239136e-01,8.714699000120162964e-02,5.772353410720825195e-01,5.545868873596191406e-01,6.874074228107929230e-03
5.190876722335815430e-01,5.469785928726196289e-01,5.565965175628662109e-01,5.422717332839965820e-01,8.005440467968583107e-04
8.534148335456848145e-01,9.885576963424682617e-01,5.895161032676696777e-01,6.147212982177734375e-01,9.489483200013637543e-03
5.248972177505493164e-01,4.954446852207183838e-01,5.811195373535156250e-01,6.030818223953247070e-01,6.828614859841763973e-04
3.993512988090515137e-01,2.392486035823822021e-01,5.848326683044433594e-01,5.454545617103576660e-01,1.360426656901836395e-02
8.784614801406860352e-01,9.464917182922363281e-01,5.524881482124328613e-01,5.463868379592895508e-01,2.580971224233508110e-03
4.139872491359710693e-01,3.161381185054779053e-01,5.610370635986328125e-01,5.402778387069702148e-01,5.080563016235828400e-03
9.957682490348815918e-01,9.974975585937500000e-01,5.459321141242980957e-01,5.454545617103576660e-01,6.257340828597079962e-06
1.117058157920837402e+00,9.792286157608032227e-01,5.512261390686035156e-01,5.892000198364257812e-01,1.024359930306673050e-02
2.733943760395050049e-01,2.566021084785461426e-01,5.842865705490112305e-01,5.546131134033203125e-01,5.907005397602915764e-04
3.830587267875671387e-01,1.141709685325622559e-01,5.973113775253295898e-01,5.722363591194152832e-01,3.748544305562973022e-02
1.786967962980270386e-01,-5.924948491156101227e-03,5.770509839057922363e-01,5.454545617103576660e-01,1.756069809198379517e-02
1.203751713037490845e-01,3.030303120613098145e-02,5.511776804924011230e-01,5.454545617103576660e-01,4.073443356901407242e-03
8.800374716520309448e-02,-4.885416012257337570e-03,5.896296501159667969e-01,5.454545617103576660e-01,5.294416099786758423e-03
3.417349755764007568e-01,2.383767664432525635e-01,5.631896853446960449e-01,5.473343729972839355e-01,5.489737261086702347e-03
6.707900166511535645e-01,5.076426863670349121e-01,5.637528300285339355e-01,5.539778470993041992e-01,1.338795106858015060e-02
1.081635951995849609e-01,3.828302724286913872e-03,5.572240948677062988e-01,5.540403723716735840e-01,5.463552661240100861e-03
6.309367418289184570e-01,6.699894070625305176e-01,5.858337283134460449e-01,5.751262307167053223e-01,8.310695993714034557e-04
1.021288037300109863e+00,9.674145579338073730e-01,5.646041035652160645e-01,5.828716754913330078e-01,1.644085394218564034e-03
6.900300979614257812e-01,6.968021988868713379e-01,5.523964166641235352e-01,5.499314069747924805e-01,5.831534508615732193e-05
7.518522739410400391e-01,6.436182260513305664e-01,6.133584380149841309e-01,5.983363986015319824e-01,8.652054704725742340e-03
6.362332105636596680e-01,6.739495992660522461e-01,5.771687030792236328e-01,5.554959177970886230e-01,1.024272292852401733e-03
4.294757246971130371e-01,4.736529290676116943e-01,5.813418626785278320e-01,5.553232431411743164e-01,1.393357990309596062e-03
4.657080173492431641e-01,4.598992466926574707e-01,5.935649871826171875e-01,6.133192181587219238e-01,4.270710051059722900e-04
9.478111267089843750e-01,9.699279665946960449e-01,5.673040151596069336e-01,5.545454025268554688e-01,3.436532279010862112e-04
4.245513975620269775e-01,4.924137592315673828e-01,5.656989216804504395e-01,5.380475521087646484e-01,3.374670399352908134e-03
8.090969920158386230e-02,3.643872914835810661e-03,5.681425929069519043e-01,5.528414249420166016e-01,3.125029150396585464e-03
6.091430187225341797e-01,6.288107633590698242e-01,5.733380317687988281e-01,5.525252819061279297e-01,2.255431609228253365e-03
9.153736233711242676e-01,9.825887680053710938e-01,5.824412703514099121e-01,6.093282699584960938e-01,2.648579422384500504e-03
9.331012964248657227e-01,9.488967657089233398e-01,5.533195734024047852e-01,5.454545617103576660e-01,1.848416577558964491e-04
7.849162220954895020e-01,8.431380987167358398e-01,5.463734865188598633e-01,5.365151762962341309e-01,2.255092840641736984e-03
7.012969255447387695e-01,7.721091508865356445e-01,5.561178922653198242e-01,5.573050975799560547e-01,3.658324480056762695e-03
2.657729983329772949e-01,2.711713314056396484e-01,5.769394636154174805e-01,5.535980463027954102e-01,3.058568981941789389e-04
4.900959506630897522e-02,3.477536886930465698e-02,5.694478750228881836e-01,5.519059896469116211e-01,2.793421444948762655e-04
5.324122905731201172e-01,5.001094937324523926e-01,5.821186304092407227e-01,5.643565654754638672e-01,6.880238070152699947e-04
7.506085932254791260e-02,-5.802180152386426926e-03,5.701031088829040527e-01,5.454545617103576660e-01,3.610520390793681145e-03
8.887788057327270508e-01,9.926863908767700195e-01,5.694622993469238281e-01,5.505050420761108398e-01,5.599064286798238754e-03
3.067656755447387695e-01,1.836960166692733765e-01,5.617933869361877441e-01,5.953283309936523438e-01,8.659986779093742371e-03
