Output Steer,Human Steer,Output Motor,Human Motor,Loss
4.980211257934570312e-01,4.589679837226867676e-01,5.907863378524780273e-01,5.771656632423400879e-01,9.366848389618098736e-04
2.573055028915405273e-01,2.306006252765655518e-01,6.229421496391296387e-01,6.156263351440429688e-01,1.404768088832497597e-03
1.309280283749103546e-02,3.692535683512687683e-02,5.579360723495483398e-01,5.454545617103576660e-01,3.825101011898368597e-04
3.822458088397979736e-01,4.944403767585754395e-01,5.588120222091674805e-01,6.009535193443298340e-01,7.225266657769680023e-03
1.911212950944900513e-01,6.228161044418811798e-03,6.168435811996459961e-01,6.082070469856262207e-01,1.723475195467472076e-02
8.574302792549133301e-01,9.928733706474304199e-01,5.583744645118713379e-01,5.499081015586853027e-01,9.248436428606510162e-03
4.089337289333343506e-01,4.763332307338714600e-01,5.641309022903442383e-01,5.651808381080627441e-01,2.305961912497878075e-03
7.944120168685913086e-01,9.450801610946655273e-01,5.604864358901977539e-01,5.686737298965454102e-01,1.154600549489259720e-02
5.103504657745361328e-01,3.137047588825225830e-01,5.770055055618286133e-01,5.454545617103576660e-01,1.989890635013580322e-02
8.521560430526733398e-01,9.809194803237915039e-01,5.626469254493713379e-01,5.754575729370117188e-01,8.447585627436637878e-03
5.084070563316345215e-01,4.949494898319244385e-01,5.906772613525390625e-01,6.068747639656066895e-01,2.301435451954603195e-04
1.344109922647476196e-01,-6.724033504724502563e-03,5.475143194198608398e-01,5.500636100769042969e-01,9.989705868065357208e-03
5.528352260589599609e-01,5.098184943199157715e-01,5.831629037857055664e-01,5.555555224418640137e-01,1.320089679211378098e-03
4.396025240421295166e-01,4.411145746707916260e-01,5.667649507522583008e-01,5.666101574897766113e-01,4.152762630837969482e-05
8.756045103073120117e-01,9.978764653205871582e-01,5.583766698837280273e-01,5.550504922866821289e-01,7.495047990232706070e-03
1.506914198398590088e-01,1.577947288751602173e-01,5.827308893203735352e-01,5.514403581619262695e-01,5.567222251556813717e-04
7.515445947647094727e-01,7.541092634201049805e-01,5.601356625556945801e-01,5.757575631141662598e-01,1.384861534461379051e-03
3.984077870845794678e-01,5.519058704376220703e-01,5.624284148216247559e-01,5.953808426856994629e-01,1.295227371156215668e-02
5.715712904930114746e-01,5.404155850410461426e-01,5.899441838264465332e-01,5.593868494033813477e-01,1.249533728696405888e-03
8.400597572326660156e-01,9.923228025436401367e-01,5.618577599525451660e-01,5.479696989059448242e-01,1.171832066029310226e-02
8.506975173950195312e-01,9.263683557510375977e-01,5.588002800941467285e-01,5.852919220924377441e-01,3.252759575843811035e-03
5.015206336975097656e-02,6.058669649064540863e-03,5.628815293312072754e-01,5.549868345260620117e-01,1.033472595736384392e-03
6.538671255111694336e-01,6.639438867568969727e-01,5.687054395675659180e-01,5.530050396919250488e-01,3.190322313457727432e-04
3.492664694786071777e-01,3.443746864795684814e-01,5.714678764343261719e-01,5.833343267440795898e-01,2.837223000824451447e-04
8.582373857498168945e-01,9.872884750366210938e-01,5.679687261581420898e-01,5.656566023826599121e-01,8.334192447364330292e-03
2.711434066295623779e-01,1.559790521860122681e-01,5.744425058364868164e-01,5.555555224418640137e-01,6.837971508502960205e-03
9.493452310562133789e-01,9.965718388557434082e-01,5.665203332901000977e-01,5.795282125473022461e-01,1.222547492943704128e-03
9.778384119272232056e-02,-7.847296074032783508e-03,5.688821077346801758e-01,5.854797363281250000e-01,5.721059162169694901e-03
1.948146522045135498e-01,2.316915541887283325e-01,5.795190930366516113e-01,5.539647340774536133e-01,1.022281590849161148e-03
7.224798202514648438e-01,8.840118646621704102e-01,5.814123153686523438e-01,6.022454500198364258e-01,1.557113230228424072e-02
4.602106213569641113e-01,5.015854239463806152e-01,5.680277347564697266e-01,5.919535756111145020e-01,1.158625585958361626e-03
1.631310582160949707e-01,2.389290034770965576e-01,5.483630299568176270e-01,5.473343729972839355e-01,2.942949300631880760e-03
1.653617471456527710e-01,2.023343592882156372e-01,5.940034389495849609e-01,5.726676583290100098e-01,2.621442312374711037e-03
4.427216053009033203e-01,3.268648684024810791e-01,5.880517959594726562e-01,5.867242813110351562e-01,6.838268600404262543e-03
1.101978775113821030e-02,-7.500614970922470093e-03,5.679955482482910156e-01,5.491585731506347656e-01,3.657311608549207449e-04
1.900977194309234619e-01,2.726003229618072510e-01,5.512429475784301758e-01,5.378495454788208008e-01,3.580876160413026810e-03
2.358520328998565674e-01,2.975903153419494629e-01,5.670448541641235352e-01,5.599858164787292480e-01,1.975362887606024742e-03
5.614504218101501465e-01,6.102701425552368164e-01,5.768108963966369629e-01,6.068282723426818848e-01,1.913187326863408089e-03
6.568637490272521973e-01,7.887824773788452148e-01,5.988616943359375000e-01,5.704110860824584961e-01,1.332165021449327469e-02
5.679945945739746094e-01,4.977831840515136719e-01,5.868107080459594727e-01,5.748737454414367676e-01,2.542892470955848694e-03
7.954418659210205078e-01,8.037816882133483887e-01,5.745143294334411621e-01,5.549878478050231934e-01,2.647672663442790508e-04
7.609570026397705078e-01,8.830758929252624512e-01,5.734521150588989258e-01,5.604898929595947266e-01,7.614620961248874664e-03
6.934334039688110352e-01,6.075512170791625977e-01,5.786149501800537109e-01,5.956232547760009766e-01,3.881452139467000961e-03
6.379511356353759766e-01,5.148600339889526367e-01,5.687042474746704102e-01,5.525252223014831543e-01,7.816242985427379608e-03
1.982751786708831787e-01,3.780931234359741211e-01,5.675202608108520508e-01,5.544020533561706543e-01,2.195541188120841980e-02
6.591433286666870117e-01,7.695945501327514648e-01,5.807849764823913574e-01,5.589646697044372559e-01,6.393091287463903427e-03
6.013705134391784668e-01,5.911567211151123047e-01,5.694540739059448242e-01,5.551131367683410645e-01,2.089871559292078018e-04
6.189650297164916992e-01,5.334682464599609375e-01,5.916153192520141602e-01,5.721595883369445801e-01,3.860384225845336914e-03
7.748845815658569336e-01,9.920274615287780762e-01,5.532569885253906250e-01,5.485525131225585938e-01,2.361251786351203918e-02
7.920955419540405273e-01,8.369515538215637207e-01,5.831335783004760742e-01,5.512626171112060547e-01,1.599189592525362968e-03
3.551153242588043213e-01,3.921320736408233643e-01,5.869531631469726562e-01,5.777150988578796387e-01,8.014986524358391762e-04
2.171689569950103760e-01,2.881476879119873047e-01,5.548084974288940430e-01,5.702999830245971680e-01,2.672017086297273636e-03
3.929708003997802734e-01,5.047717094421386719e-01,5.724958777427673340e-01,5.437484979629516602e-01,6.666898727416992188e-03
1.511911898851394653e-01,2.757058739662170410e-01,5.527899265289306641e-01,5.544736981391906738e-01,7.763792760670185089e-03
4.992145672440528870e-02,-8.719760924577713013e-03,5.594217777252197266e-01,5.571545362472534180e-01,1.729022362269461155e-03
1.290118508040904999e-02,-3.978806547820568085e-03,5.626183748245239258e-01,5.454545617103576660e-01,2.937363460659980774e-04
5.810635089874267578e-01,6.009243130683898926e-01,5.698464512825012207e-01,5.544192194938659668e-01,3.629663842730224133e-04
7.989116311073303223e-01,8.747863769531250000e-01,5.620914697647094727e-01,5.605615973472595215e-01,2.967463806271553040e-03
1.550615765154361725e-02,-7.736766245216131210e-03,5.679441094398498535e-01,5.544727444648742676e-01,3.670083242468535900e-04
1.060842722654342651e-01,5.953364819288253784e-02,5.742684006690979004e-01,5.487191677093505859e-01,1.552824862301349640e-03
1.640691608190536499e-01,9.872700273990631104e-02,5.462692975997924805e-01,5.533455014228820801e-01,2.384064719080924988e-03
3.146167844533920288e-02,3.801400214433670044e-02,5.609892606735229492e-01,5.454545617103576660e-01,1.766098866937682033e-04
2.049380987882614136e-01,2.808584868907928467e-01,5.876305103302001953e-01,5.757575631141662598e-01,2.959752455353736877e-03
4.019361454993486404e-03,5.602853745222091675e-02,5.417048335075378418e-01,5.555555224418640137e-01,1.454052748158574104e-03
1.561818420886993408e-01,1.505189836025238037e-01,5.740151405334472656e-01,5.505889058113098145e-01,3.038161376025527716e-04
7.540711164474487305e-01,8.004401922225952148e-01,5.746441483497619629e-01,5.466545224189758301e-01,1.484470209106802940e-03
5.753567814826965332e-01,4.848484992980957031e-01,5.740989446640014648e-01,5.555555224418640137e-01,4.269064404070377350e-03
6.738255918025970459e-02,1.963451206684112549e-01,5.710255503654479980e-01,5.594059824943542480e-01,8.406559936702251434e-03
4.245397448539733887e-01,5.027276277542114258e-01,5.567563772201538086e-01,5.567020177841186523e-01,3.079609014093875885e-03
3.097792565822601318e-01,2.585199177265167236e-01,5.604592561721801758e-01,5.466201901435852051e-01,1.481698127463459969e-03
3.916878104209899902e-01,3.603366017341613770e-01,5.772002935409545898e-01,5.677434802055358887e-01,1.118521322496235371e-03
6.295591592788696289e-01,5.928472280502319336e-01,5.714177489280700684e-01,5.794201493263244629e-01,1.149489777162671089e-03
9.295167922973632812e-01,9.969571828842163086e-01,5.710033178329467773e-01,5.688424706459045410e-01,2.614540979266166687e-03
2.506996095180511475e-01,3.875253796577453613e-01,5.715364813804626465e-01,5.552838444709777832e-01,9.970059618353843689e-03
3.771623969078063965e-01,2.644726037979125977e-01,5.564287900924682617e-01,5.542181730270385742e-01,6.370795425027608871e-03
7.778286933898925781e-01,7.487629652023315430e-01,5.644870400428771973e-01,5.820070505142211914e-01,6.990185356698930264e-04
1.922130733728408813e-01,1.784767210483551025e-01,5.658953785896301270e-01,5.555555224418640137e-01,1.765582856023684144e-04
9.538917243480682373e-02,-8.950791321694850922e-03,5.679183006286621094e-01,5.736697912216186523e-01,5.532349459826946259e-03
6.233805418014526367e-01,4.961667954921722412e-01,5.616894364356994629e-01,5.454545617103576660e-01,8.232465013861656189e-03
7.592030800879001617e-03,-8.093344047665596008e-03,5.659626722335815430e-01,5.548616647720336914e-01,1.913112646434456110e-04
5.731219649314880371e-01,4.698036313056945801e-01,5.632830262184143066e-01,5.753919482231140137e-01,5.809047259390354156e-03
5.261003375053405762e-01,4.925878047943115234e-01,5.751560926437377930e-01,6.026313304901123047e-01,1.108645112253725529e-03
3.305587917566299438e-02,-1.450679963454604149e-03,5.594903230667114258e-01,5.545161366462707520e-01,6.146494415588676929e-04
8.879229426383972168e-01,9.615022540092468262e-01,5.636251568794250488e-01,5.544374585151672363e-01,2.812488470226526260e-03
7.644274830818176270e-01,7.324181795120239258e-01,5.670112371444702148e-01,5.454545617103576660e-01,7.639207760803401470e-04
3.322779387235641479e-02,2.327817678451538086e-02,5.599843263626098633e-01,5.454545617103576660e-01,1.589804451214149594e-04
8.990256190299987793e-01,9.947295188903808594e-01,5.696371197700500488e-01,5.454545617103576660e-01,4.879536107182502747e-03
3.634729981422424316e-01,2.281520813703536987e-01,5.571901798248291016e-01,5.555555224418640137e-01,1.035605929791927338e-02
8.363377451896667480e-01,9.951400756835937500e-01,5.519503951072692871e-01,5.463383793830871582e-01,1.263297814875841141e-02
6.204711198806762695e-01,7.043960094451904297e-01,5.801030397415161133e-01,5.713979601860046387e-01,6.184075959026813507e-03
6.078867912292480469e-01,6.207028031349182129e-01,5.735140442848205566e-01,5.538111329078674316e-01,8.857069769874215126e-04
1.842431277036666870e-01,2.477856427431106567e-01,5.555598735809326172e-01,5.555555224418640137e-01,2.054493175819516182e-03
8.746153712272644043e-01,9.876035451889038086e-01,5.964884161949157715e-01,6.149374246597290039e-01,6.829796824604272842e-03
3.337922319769859314e-02,-7.521333638578653336e-03,5.779148340225219727e-01,5.962758064270019531e-01,1.016482478007674217e-03
6.516010761260986328e-01,6.906587481498718262e-01,5.766182541847229004e-01,5.772686600685119629e-01,1.453255303204059601e-03
4.137192294001579285e-02,9.705884382128715515e-03,5.622669458389282227e-01,5.504454374313354492e-01,5.920325638726353645e-04
1.594056785106658936e-01,1.509899795055389404e-01,5.917187333106994629e-01,6.070080399513244629e-01,4.392537812236696482e-04
5.109186172485351562e-01,5.058025121688842773e-01,5.735234618186950684e-01,5.707070827484130859e-01,3.335321525810286403e-05
9.282132387161254883e-01,9.911249279975891113e-01,5.640972852706909180e-01,5.555555224418640137e-01,2.026317873969674110e-03
9.476678967475891113e-01,9.808553457260131836e-01,5.794194340705871582e-01,6.068757176399230957e-01,9.525526547804474831e-04
4.969275742769241333e-02,-8.452628739178180695e-03,5.785757303237915039e-01,5.470393896102905273e-01,2.346889581531286240e-03
1.864037215709686279e-01,2.536278963088989258e-01,5.533606410026550293e-01,5.555555224418640137e-01,2.296783030033111572e-03
6.708310544490814209e-02,3.868663217872381210e-03,5.875886082649230957e-01,5.859747529029846191e-01,2.026728820055723190e-03
7.271789312362670898e-01,7.318850755691528320e-01,5.596877336502075195e-01,5.441787838935852051e-01,1.874340232461690903e-04
2.948092482984066010e-02,-7.392720784991979599e-03,5.544532537460327148e-01,5.571545362472534180e-01,6.923114415258169174e-04
2.612579166889190674e-01,1.373736709356307983e-01,5.999406576156616211e-01,6.101011037826538086e-01,7.739854045212268829e-03
3.866999745368957520e-01,4.476987719535827637e-01,5.723949670791625977e-01,5.583899021148681641e-01,2.050228882580995560e-03
5.582515597343444824e-01,5.966119766235351562e-01,5.805124044418334961e-01,5.540030598640441895e-01,1.106096780858933926e-03
3.202610462903976440e-02,9.691625833511352539e-02,5.971764326095581055e-01,5.975384116172790527e-01,2.157104667276144028e-03
3.674339652061462402e-01,4.621227681636810303e-01,5.607193708419799805e-01,5.554747581481933594e-01,4.532022867351770401e-03
1.646835170686244965e-02,1.516645550727844238e-01,5.637038350105285645e-01,5.889989733695983887e-01,9.475363418459892273e-03
5.524556040763854980e-01,5.381096601486206055e-01,5.827639102935791016e-01,5.741161108016967773e-01,1.591316977282986045e-04
1.212773323059082031e-01,-5.232044029980897903e-03,5.876420736312866211e-01,5.626263022422790527e-01,8.332083933055400848e-03
6.620298624038696289e-01,6.767677068710327148e-01,5.698677897453308105e-01,5.647091269493103027e-01,1.268256601179018617e-04
5.704004168510437012e-01,5.292549729347229004e-01,5.673634409904479980e-01,5.489817857742309570e-01,1.306865597143769264e-03
6.173040866851806641e-01,6.370395421981811523e-01,5.635114312171936035e-01,5.608343482017517090e-01,7.381410687230527401e-04
7.291907072067260742e-01,7.094515562057495117e-01,5.801838636398315430e-01,5.757575631141662598e-01,2.432718465570360422e-04
6.383309960365295410e-01,6.611489057540893555e-01,5.841846466064453125e-01,5.555555224418640137e-01,6.739472737535834312e-04
9.558865800499916077e-03,-2.736179158091545105e-03,5.695671439170837402e-01,5.593262910842895508e-01,1.407287491019815207e-04
1.338610611855983734e-02,-7.229027803987264633e-03,5.713030099868774414e-01,5.623505711555480957e-01,2.630566013976931572e-04
6.902597546577453613e-01,7.241266965866088867e-01,5.535157322883605957e-01,5.536029934883117676e-01,5.828049615956842899e-04
8.900054693222045898e-01,9.998270869255065918e-01,5.644407868385314941e-01,5.555555224418640137e-01,6.073848344385623932e-03
9.172116518020629883e-01,9.910534620285034180e-01,5.634379386901855469e-01,5.544111132621765137e-01,2.782397437840700150e-03
1.574482396245002747e-02,3.186051174998283386e-02,5.771478414535522461e-01,5.706990361213684082e-01,4.263707087375223637e-04
5.870664715766906738e-01,6.046398878097534180e-01,5.543106198310852051e-01,5.735767483711242676e-01,3.669500874821096659e-04
2.656474113464355469e-01,3.939875960350036621e-01,5.713403820991516113e-01,5.583141446113586426e-01,8.607896044850349426e-03
5.016618967056274414e-01,5.057671666145324707e-01,5.738501548767089844e-01,5.714797973632812500e-01,3.221242877771146595e-05
6.669018268585205078e-01,6.640722751617431641e-01,5.803252458572387695e-01,5.554959177970886230e-01,9.048484498634934425e-04
6.362446546554565430e-01,4.991322159767150879e-01,5.738369226455688477e-01,5.840414166450500488e-01,9.477870538830757141e-03
6.989487409591674805e-01,5.908508300781250000e-01,5.648373961448669434e-01,5.777777433395385742e-01,5.977897904813289642e-03
2.775786817073822021e-02,-6.399449892342090607e-03,5.644021034240722656e-01,5.454545617103576660e-01,7.657256210222840309e-04
8.978954553604125977e-01,1.000000000000000000e+00,5.976802706718444824e-01,5.455111265182495117e-01,6.737111601978540421e-03
4.907599389553070068e-01,5.007487535476684570e-01,6.019275784492492676e-01,5.969465374946594238e-01,6.942283653188496828e-05
7.749596238136291504e-01,7.937742471694946289e-01,5.437036752700805664e-01,5.464595556259155273e-01,1.964012626558542252e-04
6.692516803741455078e-01,7.292734384536743164e-01,5.776352882385253906e-01,5.687575340270996094e-01,2.068053465336561203e-03
8.125550150871276855e-01,9.690151214599609375e-01,5.432974100112915039e-01,5.454545617103576660e-01,1.234277803450822830e-02
5.502772331237792969e-02,8.800848573446273804e-02,5.577643513679504395e-01,5.546635985374450684e-01,5.554341478273272514e-04
6.168270707130432129e-01,6.789528131484985352e-01,5.693888068199157715e-01,5.556889772415161133e-01,2.063430845737457275e-03
1.594813540577888489e-02,-3.723383415490388870e-03,5.491633415222167969e-01,5.566293001174926758e-01,2.270734403282403946e-04
9.412425160408020020e-01,9.954436421394348145e-01,5.735384225845336914e-01,5.454545617103576660e-01,1.884210854768753052e-03
6.239982843399047852e-01,6.759314537048339844e-01,5.937077999114990234e-01,5.774807929992675781e-01,1.553043490275740623e-03
6.928952783346176147e-02,-5.490354727953672409e-03,5.586774349212646484e-01,5.454545617103576660e-01,2.886934671550989151e-03
4.293854236602783203e-01,4.514028131961822510e-01,5.771976113319396973e-01,5.654656291007995605e-01,3.573615977074950933e-04
3.982617855072021484e-01,3.169488310813903809e-01,5.765548944473266602e-01,5.624151825904846191e-01,3.430686891078948975e-03
3.854732811450958252e-01,3.893027901649475098e-01,5.683270692825317383e-01,5.933919548988342285e-01,7.641834090463817120e-04
1.242481097579002380e-01,1.940789371728897095e-01,5.550735592842102051e-01,5.539141297340393066e-01,2.450805157423019409e-03
3.664760589599609375e-01,3.698177635669708252e-01,5.722253918647766113e-01,5.828111767768859863e-01,2.197444264311343431e-04
7.674382925033569336e-01,8.432568311691284180e-01,5.831071734428405762e-01,5.838747024536132812e-01,2.933830022811889648e-03
1.256755739450454712e-01,1.730705052614212036e-01,6.075869798660278320e-01,5.879606008529663086e-01,1.344667398370802402e-03
9.461731463670730591e-02,-2.397275762632489204e-03,5.601242780685424805e-01,5.580807924270629883e-01,4.731076769530773163e-03
2.197844907641410828e-02,2.211277186870574951e-02,5.714413523674011230e-01,5.452545285224914551e-01,3.495799319352954626e-04
2.915292419493198395e-02,1.171001698821783066e-02,5.594383478164672852e-01,5.616141557693481445e-01,3.296276845503598452e-04
6.511027216911315918e-01,6.667631864547729492e-01,5.477615594863891602e-01,5.402778387069702148e-01,2.566255279816687107e-04
4.576126635074615479e-01,4.540966451168060303e-01,5.983574986457824707e-01,6.175505518913269043e-01,3.975674044340848923e-04
8.903147578239440918e-01,9.746837615966796875e-01,5.699020028114318848e-01,5.555555224418640137e-01,3.670030506327748299e-03
4.848510026931762695e-02,9.137836284935474396e-03,5.764886140823364258e-01,5.959596037864685059e-01,9.897549171000719070e-04
6.695058941841125488e-01,8.044649958610534668e-01,5.636605024337768555e-01,5.535353422164916992e-01,9.349117055535316467e-03
4.716438353061676025e-01,4.779035449028015137e-01,6.074515581130981445e-01,5.592393875122070312e-01,1.277322648093104362e-03
2.477692663669586182e-01,1.339209973812103271e-01,5.505419373512268066e-01,5.538504719734191895e-01,6.529234349727630615e-03
2.334257066249847412e-01,2.630876004695892334e-01,5.746392011642456055e-01,5.552585721015930176e-01,7.022788049653172493e-04
8.021186590194702148e-01,9.797979593276977539e-01,5.870832204818725586e-01,6.078110933303833008e-01,1.608567684888839722e-02
6.050788760185241699e-01,5.491428375244140625e-01,5.659316778182983398e-01,5.640162229537963867e-01,2.219862770289182663e-03
3.691071867942810059e-01,3.511566817760467529e-01,5.629041790962219238e-01,5.508535504341125488e-01,2.667044464033097029e-04
6.767324805259704590e-01,7.789198160171508789e-01,5.665883421897888184e-01,5.454545617103576660e-01,5.448146723210811615e-03
3.331143558025360107e-01,3.276400566101074219e-01,5.660941004753112793e-01,5.540696978569030762e-01,1.075868713087402284e-04
5.130263566970825195e-01,4.871138930320739746e-01,5.723106265068054199e-01,5.562494993209838867e-01,4.752033273689448833e-04
9.485353529453277588e-02,2.268538810312747955e-02,5.674659013748168945e-01,5.454545617103576660e-01,2.853855490684509277e-03
4.974479675292968750e-01,4.841215610504150391e-01,5.925753712654113770e-01,5.879424810409545898e-01,1.207109453389421105e-04
3.304099440574645996e-01,3.939394354820251465e-01,5.446425676345825195e-01,5.547474622726440430e-01,2.132988302037119865e-03
8.331877589225769043e-01,9.881998896598815918e-01,5.600010156631469727e-01,5.545455217361450195e-01,1.204025559127330780e-02
5.004086345434188843e-02,-2.577128354460000992e-03,5.592170357704162598e-01,5.508020520210266113e-01,1.471103867515921593e-03
6.247788667678833008e-01,5.984342098236083984e-01,5.677538514137268066e-01,5.614060163497924805e-01,6.193580338731408119e-04
7.517336010932922363e-01,8.762405514717102051e-01,5.515094399452209473e-01,5.565494298934936523e-01,7.905559614300727844e-03
5.207431502640247345e-03,6.927798385731875896e-04,5.562826991081237793e-01,5.550505518913269043e-01,1.515282383479643613e-05
8.167155385017395020e-01,9.650430679321289062e-01,5.544465780258178711e-01,5.450979471206665039e-01,1.157115213572978973e-02
1.117574945092201233e-01,8.690029382705688477e-02,5.458388924598693848e-01,5.375000238418579102e-01,4.194728098809719086e-04
6.136339157819747925e-02,-5.396274384111166000e-03,5.824790000915527344e-01,5.674434304237365723e-01,2.468668390065431595e-03
1.776050776243209839e-01,2.167519629001617432e-01,5.728408694267272949e-01,5.932545661926269531e-01,1.396221457980573177e-03
3.508821129798889160e-01,2.109538614749908447e-01,5.713678598403930664e-01,5.788090229034423828e-01,1.005220785737037659e-02
7.874278724193572998e-02,1.344635933637619019e-01,5.662587881088256836e-01,5.585929155349731445e-01,1.627041376195847988e-03
2.116765826940536499e-02,1.592362858355045319e-02,5.563479661941528320e-01,5.720959901809692383e-01,2.817025524564087391e-04
8.783453702926635742e-01,9.301285743713378906e-01,5.687122941017150879e-01,5.454545617103576660e-01,1.617889502085745335e-03
4.692340493202209473e-01,4.278176724910736084e-01,5.402411818504333496e-01,5.666040778160095215e-01,1.250389614142477512e-03
1.440353840589523315e-01,1.102168764919042587e-02,5.904957056045532227e-01,6.060898900032043457e-01,9.019332937896251678e-03
7.322939634323120117e-01,8.011671900749206543e-01,5.690509080886840820e-01,5.408798456192016602e-01,2.921195235103368759e-03
2.027070149779319763e-02,2.248025732114911079e-03,5.639436244964599609e-01,5.530787706375122070e-01,2.840874658431857824e-04
8.795388936996459961e-01,7.842251062393188477e-01,5.699469447135925293e-01,5.960192084312438965e-01,5.013214889913797379e-03
7.483764737844467163e-02,-7.087892387062311172e-03,5.654310584068298340e-01,5.808081030845642090e-01,3.589288098737597466e-03
2.295986115932464600e-01,2.969712018966674805e-01,5.690214037895202637e-01,5.553029775619506836e-01,2.859441563487052917e-03
8.663144111633300781e-01,8.929456472396850586e-01,5.836076140403747559e-01,5.558363795280456543e-01,7.453832076862454414e-04
6.462967395782470703e-01,4.961279928684234619e-01,5.729879736900329590e-01,5.783726572990417480e-01,1.130959577858448029e-02
8.341749906539916992e-01,9.977644085884094238e-01,5.724226832389831543e-01,5.434970259666442871e-01,1.392290182411670685e-02
8.641374856233596802e-02,5.807753279805183411e-02,5.567449927330017090e-01,5.494949221611022949e-01,4.847878590226173401e-04
2.429941445589065552e-01,2.037932425737380981e-01,5.535548925399780273e-01,5.537171363830566406e-01,1.260242075659334660e-03
3.844646811485290527e-01,3.974536657333374023e-01,5.850805044174194336e-01,5.820595622062683105e-01,1.204202635562978685e-04
9.603593945503234863e-01,9.799722433090209961e-01,5.524052381515502930e-01,5.519495010375976562e-01,2.320892381248995662e-04
6.330125331878662109e-01,6.136897206306457520e-01,5.753410458564758301e-01,5.821444392204284668e-01,3.575335140340030193e-04
8.851181268692016602e-01,9.582513570785522461e-01,5.719538927078247070e-01,5.454545617103576660e-01,3.038943279534578323e-03
5.103213787078857422e-01,4.597651362419128418e-01,5.940709114074707031e-01,6.046231985092163086e-01,1.510374248027801514e-03
4.279440939426422119e-01,3.797524571418762207e-01,6.008401513099670410e-01,6.130535006523132324e-01,1.478246529586613178e-03
7.154028117656707764e-02,1.116989627480506897e-01,5.353548526763916016e-01,5.565656423568725586e-01,1.128072268329560757e-03
9.054916501045227051e-01,9.838356971740722656e-01,5.573900938034057617e-01,5.538515448570251465e-01,3.085661679506301880e-03
5.392024517059326172e-01,4.726347327232360840e-01,5.848034620285034180e-01,5.655727386474609375e-01,2.635794226080179214e-03
7.521907091140747070e-01,7.494844198226928711e-01,5.768097043037414551e-01,5.863636136054992676e-01,6.989076791796833277e-05
3.567085564136505127e-01,3.232323527336120605e-01,5.833060741424560547e-01,5.551767349243164062e-01,9.800076950341463089e-04
7.144945859909057617e-01,7.746213078498840332e-01,5.693514943122863770e-01,5.757949352264404297e-01,1.862902194261550903e-03
5.767569541931152344e-01,6.063084006309509277e-01,5.861082077026367188e-01,5.682171583175659180e-01,6.854284438304603100e-04
6.911472678184509277e-01,7.180576324462890625e-01,5.691641569137573242e-01,5.382909178733825684e-01,8.501578122377395630e-04
2.856736257672309875e-02,3.100812435150146484e-03,5.615700483322143555e-01,5.547353625297546387e-01,3.875818802043795586e-04
4.615572988986968994e-01,4.634216725826263428e-01,5.981110334396362305e-01,6.130717992782592773e-01,1.768153888406231999e-04
3.931966051459312439e-02,-8.085107430815696716e-03,5.510144233703613281e-01,5.457909107208251953e-01,1.139284460805356503e-03
3.610836341977119446e-02,-9.131422266364097595e-03,5.941706299781799316e-01,5.923858880996704102e-01,1.041256822645664215e-03
2.408212795853614807e-02,2.562508359551429749e-02,5.795277357101440430e-01,5.454545617103576660e-01,5.884647252969443798e-04
9.010027050971984863e-01,1.000000000000000000e+00,5.582085847854614258e-01,5.454545617103576660e-01,4.992111586034297943e-03
7.033686041831970215e-01,6.667652130126953125e-01,5.520137548446655273e-01,5.500515103340148926e-01,6.975221331231296062e-04
9.371353983879089355e-01,9.556268453598022461e-01,5.762554407119750977e-01,5.537131428718566895e-01,4.755808913614600897e-04
2.012931406497955322e-01,2.585642635822296143e-01,5.533453226089477539e-01,5.448777675628662109e-01,1.701825065538287163e-03
2.009446620941162109e-01,6.876450777053833008e-02,6.134112477302551270e-01,5.576354265213012695e-01,1.120869815349578857e-02
9.105088114738464355e-01,9.211320877075195312e-01,5.479818582534790039e-01,5.543555021286010742e-01,1.088255085051059723e-04
7.596782445907592773e-01,8.541045188903808594e-01,5.751345753669738770e-01,5.743969678878784180e-01,4.481242503970861435e-03
4.739220142364501953e-01,4.711395800113677979e-01,5.659778714179992676e-01,5.586777925491333008e-01,3.950944228563457727e-04
2.016336023807525635e-01,-9.255275130271911621e-03,5.538591146469116211e-01,5.608676671981811523e-01,2.234848961234092712e-02
5.480778217315673828e-01,4.993658959865570068e-01,5.749651193618774414e-01,5.511494874954223633e-01,1.495081000030040741e-03
6.753188967704772949e-01,6.731353998184204102e-01,5.874352455139160156e-01,5.832808017730712891e-01,3.290116437710821629e-04
8.104425668716430664e-01,9.929609298706054688e-01,5.774618387222290039e-01,5.859070420265197754e-01,1.670807600021362305e-02
2.123771011829376221e-01,2.153320759534835815e-01,5.607208013534545898e-01,5.878969430923461914e-01,4.028572584502398968e-04
6.818471550941467285e-01,7.364916801452636719e-01,5.842725038528442383e-01,5.473363399505615234e-01,2.201161347329616547e-03
9.157916903495788574e-01,9.932678937911987305e-01,5.638855695724487305e-01,5.575717091560363770e-01,3.034694353118538857e-03
7.692406177520751953e-01,7.712610960006713867e-01,5.845745801925659180e-01,5.637626647949218750e-01,3.960274043492972851e-04
1.170714870095252991e-01,6.184550002217292786e-02,5.685813426971435547e-01,5.472292900085449219e-01,1.759445294737815857e-03
6.838926076889038086e-01,6.634443402290344238e-01,5.937713384628295898e-01,5.562494993209838867e-01,1.641779555939137936e-03
6.226812005043029785e-01,5.999431610107421875e-01,5.783497095108032227e-01,5.800949335098266602e-01,2.986599574796855450e-04
